AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:15:42
Title: --Transient Thermal
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Deposition-Temp
    1024	-0.150000036E-02	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    1266	-0.120000033E-02	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    1508	-0.900000310E-03	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    1739	-0.600000286E-03	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    1037	-0.150000036E-02	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    1277	-0.120000033E-02	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    1519	-0.900000310E-03	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    1750	-0.600000286E-03	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    1530	-0.900000310E-03	 0.300000000E-02	 0.999999940E-03	  1237.83301    
    1761	-0.600000286E-03	 0.300000000E-02	 0.999999940E-03	  1237.83301    
    1970	-0.300000262E-03	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    1981	-0.300000262E-03	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    1992	-0.300000262E-03	 0.300000000E-02	 0.999999940E-03	  1237.83301    
    2146	-0.238418579E-09	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    2157	-0.238418579E-09	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    2168	-0.238418579E-09	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    2179	-0.238418579E-09	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    2190	-0.238418579E-09	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    2201	-0.238418579E-09	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    2212	-0.238418579E-09	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    2223	-0.238418579E-09	 0.300000000E-02	 0.999999940E-03	  1237.83301    
    2333	 0.299999785E-03	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    2344	 0.299999785E-03	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    2355	 0.299999785E-03	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    2366	 0.299999785E-03	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    2377	 0.299999785E-03	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    2388	 0.299999785E-03	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    2399	 0.299999785E-03	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    2410	 0.299999785E-03	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    2421	 0.299999785E-03	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    2432	 0.299999785E-03	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    2443	 0.299999785E-03	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    2454	 0.299999785E-03	 0.300000000E-02	 0.999999940E-03	  1237.83301    
    2564	 0.599999809E-03	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    2575	 0.599999809E-03	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    2586	 0.599999809E-03	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    2597	 0.599999809E-03	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    2608	 0.599999809E-03	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    2619	 0.599999809E-03	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    2630	 0.599999809E-03	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    2641	 0.599999809E-03	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    2652	 0.599999809E-03	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    2663	 0.599999809E-03	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    2674	 0.599999809E-03	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    2685	 0.599999809E-03	 0.300000000E-02	 0.999999940E-03	  1237.83301    
    2795	 0.899999833E-03	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    2806	 0.899999833E-03	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    2817	 0.899999833E-03	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    2828	 0.899999833E-03	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    2839	 0.899999833E-03	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    2850	 0.899999833E-03	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    2861	 0.899999833E-03	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    2872	 0.899999833E-03	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    2883	 0.899999833E-03	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    2894	 0.899999833E-03	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    2905	 0.899999833E-03	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    2916	 0.899999833E-03	 0.300000000E-02	 0.999999940E-03	  1237.83301    
    3026	 0.119999986E-02	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    3037	 0.119999986E-02	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    3048	 0.119999986E-02	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    3059	 0.119999986E-02	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    3070	 0.119999986E-02	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    3081	 0.119999986E-02	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    3092	 0.119999986E-02	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    3103	 0.119999986E-02	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    3114	 0.119999986E-02	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    3125	 0.119999986E-02	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    3136	 0.119999986E-02	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    3257	 0.149999988E-02	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    3268	 0.149999988E-02	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    3279	 0.149999988E-02	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    3290	 0.149999988E-02	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    3301	 0.149999988E-02	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    3312	 0.149999988E-02	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    3323	 0.149999988E-02	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    3334	 0.149999988E-02	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    3345	 0.149999988E-02	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    3356	 0.149999988E-02	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    3367	 0.149999988E-02	 0.269999998E-02	 0.999999940E-03	  1237.83301    
    3477	 0.179999990E-02	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    3488	 0.179999990E-02	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    3499	 0.179999990E-02	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    3510	 0.179999990E-02	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    3521	 0.179999990E-02	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    3532	 0.179999990E-02	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    3543	 0.179999990E-02	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    3554	 0.179999990E-02	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    3565	 0.179999990E-02	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    3576	 0.179999990E-02	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    3675	 0.209999993E-02	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    3686	 0.209999993E-02	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    3697	 0.209999993E-02	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    3708	 0.209999993E-02	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    3719	 0.209999993E-02	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    3730	 0.209999993E-02	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    3741	 0.209999993E-02	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    3752	 0.209999993E-02	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    3763	 0.209999993E-02	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    3774	 0.209999993E-02	 0.239999995E-02	 0.999999940E-03	  1237.83301    
    3862	 0.239999995E-02	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    3873	 0.239999995E-02	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    3884	 0.239999995E-02	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    3895	 0.239999995E-02	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    3906	 0.239999995E-02	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    3917	 0.239999995E-02	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    3928	 0.239999995E-02	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    3939	 0.239999995E-02	 0.179999990E-02	 0.999999940E-03	  1237.83301    
    3950	 0.239999995E-02	 0.209999993E-02	 0.999999940E-03	  1237.83301    
    4027	 0.269999998E-02	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    4038	 0.269999998E-02	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    4049	 0.269999998E-02	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    4060	 0.269999998E-02	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    4071	 0.269999998E-02	 0.899999833E-03	 0.999999940E-03	  1237.83301    
    4082	 0.269999998E-02	 0.119999986E-02	 0.999999940E-03	  1237.83301    
    4093	 0.269999998E-02	 0.149999988E-02	 0.999999940E-03	  1237.83301    
    4159	 0.300000000E-02	-0.300000262E-03	 0.999999940E-03	  1237.83301    
    4170	 0.300000000E-02	-0.238418579E-09	 0.999999940E-03	  1237.83301    
    4181	 0.300000000E-02	 0.299999785E-03	 0.999999940E-03	  1237.83301    
    4192	 0.300000000E-02	 0.599999809E-03	 0.999999940E-03	  1237.83301    
    4203	 0.300000000E-02	 0.899999833E-03	 0.999999940E-03	  1237.83301    
       6	-0.270000045E-02	-0.150000036E-02	 0.129999995E-02	  1250.95306    
     244	-0.270000045E-02	-0.180000038E-02	 0.129999995E-02	  1250.87859    
     243	-0.270000045E-02	-0.180000038E-02	 0.999999940E-03	  1250.98104    
     248	-0.240000043E-02	-0.150000036E-02	 0.129999995E-02	  1250.89324    
     246	-0.240000043E-02	-0.180000038E-02	 0.129999995E-02	  1250.90377    
     411	-0.240000043E-02	-0.210000040E-02	 0.129999995E-02	  1250.90907    
     409	-0.240000043E-02	-0.240000043E-02	 0.129999995E-02	  1250.87691    
     408	-0.240000043E-02	-0.240000043E-02	 0.999999940E-03	  1250.96871    
     415	-0.210000040E-02	-0.210000040E-02	 0.129999995E-02	  1250.89135    
     413	-0.210000040E-02	-0.240000043E-02	 0.129999995E-02	  1250.90907    
     453	-0.210000040E-02	-0.180000038E-02	 0.129999995E-02	  1250.87333    
     464	-0.210000040E-02	-0.150000036E-02	 0.129999995E-02	  1250.87042    
     642	-0.180000038E-02	-0.210000040E-02	 0.129999995E-02	  1250.87333    
     640	-0.180000038E-02	-0.240000043E-02	 0.129999995E-02	  1250.90377    
     662	-0.180000038E-02	-0.180000038E-02	 0.129999995E-02	  1250.86874    
     673	-0.180000038E-02	-0.150000036E-02	 0.129999995E-02	  1250.86613    
     827	-0.180000038E-02	-0.270000045E-02	 0.129999995E-02	  1250.87859    
     826	-0.180000038E-02	-0.270000045E-02	 0.999999940E-03	  1250.98104    
     831	-0.150000036E-02	-0.240000043E-02	 0.129999995E-02	  1250.89324    
     829	-0.150000036E-02	-0.270000045E-02	 0.129999995E-02	  1250.95306    
     860	-0.150000036E-02	-0.210000040E-02	 0.129999995E-02	  1250.87042    
     871	-0.150000036E-02	-0.180000038E-02	 0.129999995E-02	  1250.86613    
     882	-0.150000036E-02	-0.150000036E-02	 0.129999995E-02	  1250.86484    
    1058	-0.150000036E-02	-0.300000048E-02	 0.129999995E-02	  1250.96828    
    1057	-0.150000036E-02	-0.300000048E-02	 0.999999940E-03	  1251.00269    
    1062	-0.120000033E-02	-0.270000045E-02	 0.129999995E-02	  1250.93939    
    1060	-0.120000033E-02	-0.300000048E-02	 0.129999995E-02	  1250.92532    
    1059	-0.120000033E-02	-0.300000048E-02	 0.999999940E-03	  1250.99850    
    1091	-0.120000033E-02	-0.240000043E-02	 0.129999995E-02	  1250.87687    
    1102	-0.120000033E-02	-0.210000040E-02	 0.129999995E-02	  1250.86837    
    1113	-0.120000033E-02	-0.180000038E-02	 0.129999995E-02	  1250.86511    
    1124	-0.120000033E-02	-0.150000036E-02	 0.129999995E-02	  1250.86404    
    1313	-0.900000310E-03	-0.270000045E-02	 0.129999995E-02	  1250.89169    
    1311	-0.900000310E-03	-0.300000048E-02	 0.129999995E-02	  1250.91675    
    1333	-0.900000310E-03	-0.240000043E-02	 0.129999995E-02	  1250.87237    
    1344	-0.900000310E-03	-0.210000040E-02	 0.129999995E-02	  1250.86592    
    1355	-0.900000310E-03	-0.180000038E-02	 0.129999995E-02	  1250.86436    
    1366	-0.900000310E-03	-0.150000036E-02	 0.129999995E-02	  1250.86350    
    1135	-0.120000033E-02	-0.120000033E-02	 0.129999995E-02	  1250.86342    
    1377	-0.900000310E-03	-0.120000033E-02	 0.129999995E-02	  1250.86296    
    1544	-0.600000286E-03	-0.270000045E-02	 0.129999995E-02	  1250.87012    
    1542	-0.600000286E-03	-0.300000048E-02	 0.129999995E-02	  1250.87002    
    1564	-0.600000286E-03	-0.240000043E-02	 0.129999995E-02	  1250.86707    
    1575	-0.600000286E-03	-0.210000040E-02	 0.129999995E-02	  1250.86481    
    1586	-0.600000286E-03	-0.180000038E-02	 0.129999995E-02	  1250.86373    
    1597	-0.600000286E-03	-0.150000036E-02	 0.129999995E-02	  1250.86311    
    1608	-0.600000286E-03	-0.120000033E-02	 0.129999995E-02	  1250.86263    
    1388	-0.900000310E-03	-0.900000310E-03	 0.129999995E-02	  1250.86256    
    1619	-0.600000286E-03	-0.900000310E-03	 0.129999995E-02	  1250.86226    
    1775	-0.300000262E-03	-0.270000045E-02	 0.129999995E-02	  1250.86517    
    1773	-0.300000262E-03	-0.300000048E-02	 0.129999995E-02	  1250.86550    
    1795	-0.300000262E-03	-0.240000043E-02	 0.129999995E-02	  1250.86471    
    1806	-0.300000262E-03	-0.210000040E-02	 0.129999995E-02	  1250.86401    
    1817	-0.300000262E-03	-0.180000038E-02	 0.129999995E-02	  1250.86337    
    1828	-0.300000262E-03	-0.150000036E-02	 0.129999995E-02	  1250.86286    
    1839	-0.300000262E-03	-0.120000033E-02	 0.129999995E-02	  1250.86243    
    1850	-0.300000262E-03	-0.900000310E-03	 0.129999995E-02	  1250.86208    
    2006	-0.238418579E-09	-0.270000045E-02	 0.129999995E-02	  1250.86455    
    2004	-0.238418579E-09	-0.300000048E-02	 0.129999995E-02	  1250.86465    
    2026	-0.238418579E-09	-0.240000043E-02	 0.129999995E-02	  1250.86420    
    2037	-0.238418579E-09	-0.210000040E-02	 0.129999995E-02	  1250.86375    
    2048	-0.238418579E-09	-0.180000038E-02	 0.129999995E-02	  1250.86325    
    2059	-0.238418579E-09	-0.150000036E-02	 0.129999995E-02	  1250.86277    
    2070	-0.238418579E-09	-0.120000033E-02	 0.129999995E-02	  1250.86236    
    2081	-0.238418579E-09	-0.900000310E-03	 0.129999995E-02	  1250.86202    
    1861	-0.300000262E-03	-0.600000286E-03	 0.129999995E-02	  1250.86183    
    2092	-0.238418579E-09	-0.600000286E-03	 0.129999995E-02	  1250.86177    
    2237	 0.299999785E-03	-0.270000045E-02	 0.129999995E-02	  1250.86517    
    2235	 0.299999785E-03	-0.300000048E-02	 0.129999995E-02	  1250.86550    
    2257	 0.299999785E-03	-0.240000043E-02	 0.129999995E-02	  1250.86471    
    2268	 0.299999785E-03	-0.210000040E-02	 0.129999995E-02	  1250.86401    
    2279	 0.299999785E-03	-0.180000038E-02	 0.129999995E-02	  1250.86337    
    2290	 0.299999785E-03	-0.150000036E-02	 0.129999995E-02	  1250.86286    
    2301	 0.299999785E-03	-0.120000033E-02	 0.129999995E-02	  1250.86243    
    2312	 0.299999785E-03	-0.900000310E-03	 0.129999995E-02	  1250.86208    
    2323	 0.299999785E-03	-0.600000286E-03	 0.129999995E-02	  1250.86183    
    2468	 0.599999809E-03	-0.270000045E-02	 0.129999995E-02	  1250.87012    
    2466	 0.599999809E-03	-0.300000048E-02	 0.129999995E-02	  1250.87002    
    2488	 0.599999809E-03	-0.240000043E-02	 0.129999995E-02	  1250.86707    
    2499	 0.599999809E-03	-0.210000040E-02	 0.129999995E-02	  1250.86481    
    2510	 0.599999809E-03	-0.180000038E-02	 0.129999995E-02	  1250.86373    
    2521	 0.599999809E-03	-0.150000036E-02	 0.129999995E-02	  1250.86311    
    2532	 0.599999809E-03	-0.120000033E-02	 0.129999995E-02	  1250.86263    
    2543	 0.599999809E-03	-0.900000310E-03	 0.129999995E-02	  1250.86226    
    2554	 0.599999809E-03	-0.600000286E-03	 0.129999995E-02	  1250.86199    
    2699	 0.899999833E-03	-0.270000045E-02	 0.129999995E-02	  1250.89169    
    2697	 0.899999833E-03	-0.300000048E-02	 0.129999995E-02	  1250.91675    
    2719	 0.899999833E-03	-0.240000043E-02	 0.129999995E-02	  1250.87237    
    2730	 0.899999833E-03	-0.210000040E-02	 0.129999995E-02	  1250.86592    
    2741	 0.899999833E-03	-0.180000038E-02	 0.129999995E-02	  1250.86436    
    2752	 0.899999833E-03	-0.150000036E-02	 0.129999995E-02	  1250.86350    
    2763	 0.899999833E-03	-0.120000033E-02	 0.129999995E-02	  1250.86296    
    2774	 0.899999833E-03	-0.900000310E-03	 0.129999995E-02	  1250.86256    
    2785	 0.899999833E-03	-0.600000286E-03	 0.129999995E-02	  1250.86226    
    2930	 0.119999986E-02	-0.270000045E-02	 0.129999995E-02	  1250.93939    
    2928	 0.119999986E-02	-0.300000048E-02	 0.129999995E-02	  1250.92532    
    2927	 0.119999986E-02	-0.300000048E-02	 0.999999940E-03	  1250.99850    
    2950	 0.119999986E-02	-0.240000043E-02	 0.129999995E-02	  1250.87687    
    2961	 0.119999986E-02	-0.210000040E-02	 0.129999995E-02	  1250.86837    
    2972	 0.119999986E-02	-0.180000038E-02	 0.129999995E-02	  1250.86511    
    2983	 0.119999986E-02	-0.150000036E-02	 0.129999995E-02	  1250.86404    
    2994	 0.119999986E-02	-0.120000033E-02	 0.129999995E-02	  1250.86342    
    3005	 0.119999986E-02	-0.900000310E-03	 0.129999995E-02	  1250.86296    
    3016	 0.119999986E-02	-0.600000286E-03	 0.129999995E-02	  1250.86263    
    3161	 0.149999988E-02	-0.270000045E-02	 0.129999995E-02	  1250.95306    
    3159	 0.149999988E-02	-0.300000048E-02	 0.129999995E-02	  1250.96828    
    3158	 0.149999988E-02	-0.300000048E-02	 0.999999940E-03	  1251.00269    
    3181	 0.149999988E-02	-0.240000043E-02	 0.129999995E-02	  1250.89324    
    3192	 0.149999988E-02	-0.210000040E-02	 0.129999995E-02	  1250.87042    
    3203	 0.149999988E-02	-0.180000038E-02	 0.129999995E-02	  1250.86613    
    3214	 0.149999988E-02	-0.150000036E-02	 0.129999995E-02	  1250.86484    
    3225	 0.149999988E-02	-0.120000033E-02	 0.129999995E-02	  1250.86404    
    3236	 0.149999988E-02	-0.900000310E-03	 0.129999995E-02	  1250.86350    
    3247	 0.149999988E-02	-0.600000286E-03	 0.129999995E-02	  1250.86311    
    3392	 0.179999990E-02	-0.240000043E-02	 0.129999995E-02	  1250.90377    
    3390	 0.179999990E-02	-0.270000045E-02	 0.129999995E-02	  1250.87859    
    3389	 0.179999990E-02	-0.270000045E-02	 0.999999940E-03	  1250.98104    
    3412	 0.179999990E-02	-0.210000040E-02	 0.129999995E-02	  1250.87333    
    3423	 0.179999990E-02	-0.180000038E-02	 0.129999995E-02	  1250.86874    
    3434	 0.179999990E-02	-0.150000036E-02	 0.129999995E-02	  1250.86613    
    3445	 0.179999990E-02	-0.120000033E-02	 0.129999995E-02	  1250.86511    
    3456	 0.179999990E-02	-0.900000310E-03	 0.129999995E-02	  1250.86436    
    3467	 0.179999990E-02	-0.600000286E-03	 0.129999995E-02	  1250.86373    
    3601	 0.209999993E-02	-0.210000040E-02	 0.129999995E-02	  1250.89135    
    3599	 0.209999993E-02	-0.240000043E-02	 0.129999995E-02	  1250.90907    
    3621	 0.209999993E-02	-0.180000038E-02	 0.129999995E-02	  1250.87333    
    3632	 0.209999993E-02	-0.150000036E-02	 0.129999995E-02	  1250.87042    
    3643	 0.209999993E-02	-0.120000033E-02	 0.129999995E-02	  1250.86837    
    3654	 0.209999993E-02	-0.900000310E-03	 0.129999995E-02	  1250.86592    
    3665	 0.209999993E-02	-0.600000286E-03	 0.129999995E-02	  1250.86481    
    3788	 0.239999995E-02	-0.210000040E-02	 0.129999995E-02	  1250.90907    
    3786	 0.239999995E-02	-0.240000043E-02	 0.129999995E-02	  1250.87691    
    3785	 0.239999995E-02	-0.240000043E-02	 0.999999940E-03	  1250.96871    
