AM Result File
MAPDL 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:16:36
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	Recoater-Interference
    1954	-0.300000262E-03	 0.179999990E-02	 0.279999998E-02	-0.729948325E-08
     607	-0.240000043E-02	 0.209999993E-02	 0.279999998E-02	 0.202343652E-07
     608	-0.210000040E-02	 0.209999993E-02	 0.279999998E-02	 0.959124556E-08
     810	-0.180000038E-02	 0.209999993E-02	 0.279999998E-02	 0.459589664E-08
    1019	-0.150000036E-02	 0.209999993E-02	 0.279999998E-02	 0.124164179E-08
    1261	-0.120000033E-02	 0.209999993E-02	 0.279999998E-02	-0.118077469E-08
    1503	-0.900000310E-03	 0.209999993E-02	 0.279999998E-02	-0.284994907E-08
    1734	-0.600000286E-03	 0.209999993E-02	 0.279999998E-02	-0.395063760E-08
    1965	-0.300000262E-03	 0.209999993E-02	 0.279999998E-02	-0.457843851E-08
     629	-0.240000043E-02	 0.239999995E-02	 0.279999998E-02	 0.318012193E-07
     630	-0.210000040E-02	 0.239999995E-02	 0.279999998E-02	 0.202343651E-07
     821	-0.180000038E-02	 0.239999995E-02	 0.279999998E-02	 0.125188337E-07
    1030	-0.150000036E-02	 0.239999995E-02	 0.279999998E-02	 0.640914785E-08
    1272	-0.120000033E-02	 0.239999995E-02	 0.279999998E-02	 0.302022603E-08
    1514	-0.900000310E-03	 0.239999995E-02	 0.279999998E-02	 0.991556827E-09
    1745	-0.600000286E-03	 0.239999995E-02	 0.279999998E-02	-0.233420857E-09
    1047	-0.180000038E-02	 0.269999998E-02	 0.279999998E-02	 0.253454246E-07
    1048	-0.150000036E-02	 0.269999998E-02	 0.279999998E-02	 0.154212284E-07
    1283	-0.120000033E-02	 0.269999998E-02	 0.279999998E-02	 0.976073021E-08
    1525	-0.900000310E-03	 0.269999998E-02	 0.279999998E-02	 0.726677841E-08
    1756	-0.600000286E-03	 0.269999998E-02	 0.279999998E-02	 0.594556594E-08
    1300	-0.150000036E-02	 0.300000000E-02	 0.279999998E-02	 0.296377369E-07
    1301	-0.120000033E-02	 0.300000000E-02	 0.279999998E-02	 0.225732603E-07
    1536	-0.900000310E-03	 0.300000000E-02	 0.279999998E-02	 0.200322115E-07
    1767	-0.600000286E-03	 0.300000000E-02	 0.279999998E-02	 0.185764720E-07
    1976	-0.300000262E-03	 0.239999995E-02	 0.279999998E-02	-0.913924227E-09
    1987	-0.300000262E-03	 0.269999998E-02	 0.279999998E-02	 0.526219475E-08
    1998	-0.300000262E-03	 0.300000000E-02	 0.279999998E-02	 0.179205703E-07
    2152	-0.238418579E-09	 0.899999833E-03	 0.279999998E-02	-0.126101241E-07
    2163	-0.238418579E-09	 0.119999986E-02	 0.279999998E-02	-0.113030091E-07
    2174	-0.238418579E-09	 0.149999988E-02	 0.279999998E-02	-0.961307700E-08
    2185	-0.238418579E-09	 0.179999990E-02	 0.279999998E-02	-0.749428922E-08
    2196	-0.238418579E-09	 0.209999993E-02	 0.279999998E-02	-0.478846682E-08
    2207	-0.238418579E-09	 0.239999995E-02	 0.279999998E-02	-0.112508166E-08
    2218	-0.238418579E-09	 0.269999998E-02	 0.279999998E-02	 0.504262728E-08
    2229	-0.238418579E-09	 0.300000000E-02	 0.279999998E-02	 0.176835271E-07
    2339	 0.299999785E-03	-0.300000262E-03	 0.279999998E-02	-0.139206336E-07
    2350	 0.299999785E-03	-0.238418579E-09	 0.279999998E-02	-0.141088223E-07
    2361	 0.299999785E-03	 0.299999785E-03	 0.279999998E-02	-0.139206336E-07
    2372	 0.299999785E-03	 0.599999809E-03	 0.279999998E-02	-0.133578777E-07
    2383	 0.299999785E-03	 0.899999833E-03	 0.279999998E-02	-0.124222697E-07
    2394	 0.299999785E-03	 0.119999986E-02	 0.279999998E-02	-0.111153381E-07
    2405	 0.299999785E-03	 0.149999988E-02	 0.279999998E-02	-0.942161579E-08
    2416	 0.299999785E-03	 0.179999990E-02	 0.279999998E-02	-0.729948350E-08
    2427	 0.299999785E-03	 0.209999993E-02	 0.279999998E-02	-0.457843875E-08
    2438	 0.299999785E-03	 0.239999995E-02	 0.279999998E-02	-0.913924469E-09
    2449	 0.299999785E-03	 0.269999998E-02	 0.279999998E-02	 0.526219451E-08
    2460	 0.299999785E-03	 0.300000000E-02	 0.279999998E-02	 0.179205701E-07
    2570	 0.599999809E-03	-0.300000262E-03	 0.279999998E-02	-0.133578780E-07
    2581	 0.599999809E-03	-0.238418579E-09	 0.279999998E-02	-0.135454467E-07
    2592	 0.599999809E-03	 0.299999785E-03	 0.279999998E-02	-0.133578779E-07
    2603	 0.599999809E-03	 0.599999809E-03	 0.279999998E-02	-0.127953018E-07
    2614	 0.599999809E-03	 0.899999833E-03	 0.279999998E-02	-0.118604787E-07
    2625	 0.599999809E-03	 0.119999986E-02	 0.279999998E-02	-0.105502075E-07
    2636	 0.599999809E-03	 0.149999988E-02	 0.279999998E-02	-0.884910556E-08
    2647	 0.599999809E-03	 0.179999990E-02	 0.279999998E-02	-0.670272363E-08
    2658	 0.599999809E-03	 0.209999993E-02	 0.279999998E-02	-0.395063808E-08
    2669	 0.599999809E-03	 0.239999995E-02	 0.279999998E-02	-0.233421340E-09
    2680	 0.599999809E-03	 0.269999998E-02	 0.279999998E-02	 0.594556546E-08
    2691	 0.599999809E-03	 0.300000000E-02	 0.279999998E-02	 0.185764715E-07
    2801	 0.899999833E-03	-0.300000262E-03	 0.279999998E-02	-0.124222701E-07
    2812	 0.899999833E-03	-0.238418579E-09	 0.279999998E-02	-0.126101246E-07
    2823	 0.899999833E-03	 0.299999785E-03	 0.279999998E-02	-0.124222700E-07
    2834	 0.899999833E-03	 0.599999809E-03	 0.279999998E-02	-0.118604789E-07
    2845	 0.899999833E-03	 0.899999833E-03	 0.279999998E-02	-0.109224766E-07
    2856	 0.899999833E-03	 0.119999986E-02	 0.279999998E-02	-0.960690778E-08
    2867	 0.899999833E-03	 0.149999988E-02	 0.279999998E-02	-0.788366299E-08
    2878	 0.899999833E-03	 0.179999990E-02	 0.279999998E-02	-0.569460098E-08
    2889	 0.899999833E-03	 0.209999993E-02	 0.279999998E-02	-0.284994979E-08
    2900	 0.899999833E-03	 0.239999995E-02	 0.279999998E-02	 0.991556102E-09
    2911	 0.899999833E-03	 0.269999998E-02	 0.279999998E-02	 0.726677769E-08
    2922	 0.899999833E-03	 0.300000000E-02	 0.279999998E-02	 0.200322107E-07
    3032	 0.119999986E-02	-0.300000262E-03	 0.279999998E-02	-0.111153387E-07
    3043	 0.119999986E-02	-0.238418579E-09	 0.279999998E-02	-0.113030097E-07
    3054	 0.119999986E-02	 0.299999785E-03	 0.279999998E-02	-0.111153386E-07
    3065	 0.119999986E-02	 0.599999809E-03	 0.279999998E-02	-0.105502079E-07
    3076	 0.119999986E-02	 0.899999833E-03	 0.279999998E-02	-0.960690794E-08
    3087	 0.119999986E-02	 0.119999986E-02	 0.279999998E-02	-0.826846146E-08
    3098	 0.119999986E-02	 0.149999988E-02	 0.279999998E-02	-0.650981942E-08
    3109	 0.119999986E-02	 0.179999990E-02	 0.279999998E-02	-0.422299190E-08
    3120	 0.119999986E-02	 0.209999993E-02	 0.279999998E-02	-0.118077566E-08
    3131	 0.119999986E-02	 0.239999995E-02	 0.279999998E-02	 0.302022506E-08
    3142	 0.119999986E-02	 0.269999998E-02	 0.279999998E-02	 0.976072924E-08
    3153	 0.119999986E-02	 0.300000000E-02	 0.279999998E-02	 0.225732593E-07
    3263	 0.149999988E-02	-0.300000262E-03	 0.279999998E-02	-0.942161650E-08
    3274	 0.149999988E-02	-0.238418579E-09	 0.279999998E-02	-0.961307780E-08
    3285	 0.149999988E-02	 0.299999785E-03	 0.279999998E-02	-0.942161642E-08
    3296	 0.149999988E-02	 0.599999809E-03	 0.279999998E-02	-0.884910603E-08
    3307	 0.149999988E-02	 0.899999833E-03	 0.279999998E-02	-0.788366331E-08
    3318	 0.149999988E-02	 0.119999986E-02	 0.279999998E-02	-0.650981958E-08
    3329	 0.149999988E-02	 0.149999988E-02	 0.279999998E-02	-0.465067158E-08
    3340	 0.149999988E-02	 0.179999990E-02	 0.279999998E-02	-0.222440020E-08
    3351	 0.149999988E-02	 0.209999993E-02	 0.279999998E-02	 0.124164058E-08
    3362	 0.149999988E-02	 0.239999995E-02	 0.279999998E-02	 0.640914664E-08
    3373	 0.149999988E-02	 0.269999998E-02	 0.279999998E-02	 0.154212272E-07
    3384	 0.149999988E-02	 0.300000000E-02	 0.279999998E-02	 0.296377357E-07
    3483	 0.179999990E-02	-0.300000262E-03	 0.279999998E-02	-0.729948437E-08
    3494	 0.179999990E-02	-0.238418579E-09	 0.279999998E-02	-0.749429018E-08
    3505	 0.179999990E-02	 0.299999785E-03	 0.279999998E-02	-0.729948429E-08
    3516	 0.179999990E-02	 0.599999809E-03	 0.279999998E-02	-0.670272427E-08
    3527	 0.179999990E-02	 0.899999833E-03	 0.279999998E-02	-0.569460146E-08
    3538	 0.179999990E-02	 0.119999986E-02	 0.279999998E-02	-0.422299222E-08
    3549	 0.179999990E-02	 0.149999988E-02	 0.279999998E-02	-0.222440036E-08
    3560	 0.179999990E-02	 0.179999990E-02	 0.279999998E-02	 0.579174848E-09
    3571	 0.179999990E-02	 0.209999993E-02	 0.279999998E-02	 0.459589520E-08
    3582	 0.179999990E-02	 0.239999995E-02	 0.279999998E-02	 0.125188323E-07
    3593	 0.179999990E-02	 0.269999998E-02	 0.279999998E-02	 0.253454232E-07
    3681	 0.209999993E-02	-0.300000262E-03	 0.279999998E-02	-0.457843978E-08
    3692	 0.209999993E-02	-0.238418579E-09	 0.279999998E-02	-0.478846793E-08
    3703	 0.209999993E-02	 0.299999785E-03	 0.279999998E-02	-0.457843970E-08
    3714	 0.209999993E-02	 0.599999809E-03	 0.279999998E-02	-0.395063888E-08
    3725	 0.209999993E-02	 0.899999833E-03	 0.279999998E-02	-0.284995043E-08
    3736	 0.209999993E-02	 0.119999986E-02	 0.279999998E-02	-0.118077614E-08
    3747	 0.209999993E-02	 0.149999988E-02	 0.279999998E-02	 0.124164026E-08
    3758	 0.209999993E-02	 0.179999990E-02	 0.279999998E-02	 0.459589504E-08
    3769	 0.209999993E-02	 0.209999993E-02	 0.279999998E-02	 0.959124387E-08
    3780	 0.209999993E-02	 0.239999995E-02	 0.279999998E-02	 0.202343634E-07
    3868	 0.239999995E-02	-0.300000262E-03	 0.279999998E-02	-0.913925660E-09
    3879	 0.239999995E-02	-0.238418579E-09	 0.279999998E-02	-0.112508293E-08
    3890	 0.239999995E-02	 0.299999785E-03	 0.279999998E-02	-0.913925583E-09
    3901	 0.239999995E-02	 0.599999809E-03	 0.279999998E-02	-0.233422295E-09
    3912	 0.239999995E-02	 0.899999833E-03	 0.279999998E-02	 0.991555306E-09
    3923	 0.239999995E-02	 0.119999986E-02	 0.279999998E-02	 0.302022443E-08
    3934	 0.239999995E-02	 0.149999988E-02	 0.279999998E-02	 0.640914616E-08
    3945	 0.239999995E-02	 0.179999990E-02	 0.279999998E-02	 0.125188319E-07
    3956	 0.239999995E-02	 0.209999993E-02	 0.279999998E-02	 0.202343632E-07
    3967	 0.239999995E-02	 0.239999995E-02	 0.279999998E-02	 0.318012174E-07
    4033	 0.269999998E-02	-0.300000262E-03	 0.279999998E-02	 0.526219316E-08
    4044	 0.269999998E-02	-0.238418579E-09	 0.279999998E-02	 0.504262585E-08
    4055	 0.269999998E-02	 0.299999785E-03	 0.279999998E-02	 0.526219324E-08
    4066	 0.269999998E-02	 0.599999809E-03	 0.279999998E-02	 0.594556435E-08
    4077	 0.269999998E-02	 0.899999833E-03	 0.279999998E-02	 0.726677673E-08
    4088	 0.269999998E-02	 0.119999986E-02	 0.279999998E-02	 0.976072844E-08
    4099	 0.269999998E-02	 0.149999988E-02	 0.279999998E-02	 0.154212266E-07
    4110	 0.269999998E-02	 0.179999990E-02	 0.279999998E-02	 0.253454227E-07
    4165	 0.300000000E-02	-0.300000262E-03	 0.279999998E-02	 0.179205686E-07
    4176	 0.300000000E-02	-0.238418579E-09	 0.279999998E-02	 0.176835255E-07
    4187	 0.300000000E-02	 0.299999785E-03	 0.279999998E-02	 0.179205686E-07
    4198	 0.300000000E-02	 0.599999809E-03	 0.279999998E-02	 0.185764702E-07
    4209	 0.300000000E-02	 0.899999833E-03	 0.279999998E-02	 0.200322096E-07
    4220	 0.300000000E-02	 0.119999986E-02	 0.279999998E-02	 0.225732584E-07
    4231	 0.300000000E-02	 0.149999988E-02	 0.279999998E-02	 0.296377349E-07
      31	-0.270000045E-02	-0.150000036E-02	 0.309999998E-02	 0.106225317E-07
     264	-0.270000045E-02	-0.180000038E-02	 0.309999998E-02	 0.179289433E-07
     266	-0.240000043E-02	-0.150000036E-02	 0.309999998E-02	 0.406779809E-08
     265	-0.240000043E-02	-0.180000038E-02	 0.309999998E-02	 0.850284454E-08
     437	-0.240000043E-02	-0.210000040E-02	 0.309999998E-02	 0.141429719E-07
     436	-0.240000043E-02	-0.240000043E-02	 0.309999998E-02	 0.226733126E-07
     439	-0.210000040E-02	-0.210000040E-02	 0.309999998E-02	 0.632823442E-08
     438	-0.210000040E-02	-0.240000043E-02	 0.309999998E-02	 0.141429718E-07
     459	-0.210000040E-02	-0.180000038E-02	 0.309999998E-02	 0.275502939E-08
     470	-0.210000040E-02	-0.150000036E-02	 0.309999998E-02	 0.413060400E-09
     654	-0.180000038E-02	-0.210000040E-02	 0.309999998E-02	 0.275502926E-08
     653	-0.180000038E-02	-0.240000043E-02	 0.309999998E-02	 0.850284426E-08
     668	-0.180000038E-02	-0.180000038E-02	 0.309999998E-02	-0.528397627E-10
     679	-0.180000038E-02	-0.150000036E-02	 0.309999998E-02	-0.195410006E-08
     847	-0.180000038E-02	-0.270000045E-02	 0.309999998E-02	 0.179289429E-07
     849	-0.150000036E-02	-0.240000043E-02	 0.309999998E-02	 0.406779768E-08
     848	-0.150000036E-02	-0.270000045E-02	 0.309999998E-02	 0.106225311E-07
     866	-0.150000036E-02	-0.210000040E-02	 0.309999998E-02	 0.413060127E-09
     877	-0.150000036E-02	-0.180000038E-02	 0.309999998E-02	-0.195410019E-08
     888	-0.150000036E-02	-0.150000036E-02	 0.309999998E-02	-0.354581418E-08
    1078	-0.150000036E-02	-0.300000048E-02	 0.309999998E-02	 0.210854165E-07
    1080	-0.120000033E-02	-0.270000045E-02	 0.309999998E-02	 0.650208773E-08
    1079	-0.120000033E-02	-0.300000048E-02	 0.309999998E-02	 0.158982383E-07
    1097	-0.120000033E-02	-0.240000043E-02	 0.309999998E-02	 0.166909745E-08
    1108	-0.120000033E-02	-0.210000040E-02	 0.309999998E-02	-0.123786697E-08
    1119	-0.120000033E-02	-0.180000038E-02	 0.309999998E-02	-0.326530377E-08
    1130	-0.120000033E-02	-0.150000036E-02	 0.309999998E-02	-0.473289306E-08
    1325	-0.900000310E-03	-0.270000045E-02	 0.309999998E-02	 0.474511108E-08
    1324	-0.900000310E-03	-0.300000048E-02	 0.309999998E-02	 0.141017695E-07
    1339	-0.900000310E-03	-0.240000043E-02	 0.309999998E-02	 0.274888771E-09
    1350	-0.900000310E-03	-0.210000040E-02	 0.309999998E-02	-0.234565642E-08
    1361	-0.900000310E-03	-0.180000038E-02	 0.309999998E-02	-0.420826525E-08
    1372	-0.900000310E-03	-0.150000036E-02	 0.309999998E-02	-0.558835157E-08
    1141	-0.120000033E-02	-0.120000033E-02	 0.309999998E-02	-0.582773585E-08
    1383	-0.900000310E-03	-0.120000033E-02	 0.309999998E-02	-0.664532948E-08
    1556	-0.600000286E-03	-0.270000045E-02	 0.309999998E-02	 0.385050892E-08
    1555	-0.600000286E-03	-0.300000048E-02	 0.309999998E-02	 0.131021480E-07
    1570	-0.600000286E-03	-0.240000043E-02	 0.309999998E-02	-0.540463150E-09
    1581	-0.600000286E-03	-0.210000040E-02	 0.309999998E-02	-0.305855947E-08
    1592	-0.600000286E-03	-0.180000038E-02	 0.309999998E-02	-0.484224970E-08
    1603	-0.600000286E-03	-0.150000036E-02	 0.309999998E-02	-0.618078279E-08
    1614	-0.600000286E-03	-0.120000033E-02	 0.309999998E-02	-0.721371907E-08
    1394	-0.900000310E-03	-0.900000310E-03	 0.309999998E-02	-0.743717693E-08
    1625	-0.600000286E-03	-0.900000310E-03	 0.309999998E-02	-0.799592132E-08
    1787	-0.300000262E-03	-0.270000045E-02	 0.309999998E-02	 0.340199340E-08
    1786	-0.300000262E-03	-0.300000048E-02	 0.309999998E-02	 0.126745206E-07
    1801	-0.300000262E-03	-0.240000043E-02	 0.309999998E-02	-0.984328761E-09
    1812	-0.300000262E-03	-0.210000040E-02	 0.309999998E-02	-0.345809244E-08
    1823	-0.300000262E-03	-0.180000038E-02	 0.309999998E-02	-0.521325854E-08
    1834	-0.300000262E-03	-0.150000036E-02	 0.309999998E-02	-0.652868861E-08
    1845	-0.300000262E-03	-0.120000033E-02	 0.309999998E-02	-0.755195392E-08
    1856	-0.300000262E-03	-0.900000310E-03	 0.309999998E-02	-0.832852188E-08
    2018	-0.238418579E-09	-0.270000045E-02	 0.309999998E-02	 0.326056783E-08
    2017	-0.238418579E-09	-0.300000048E-02	 0.309999998E-02	 0.125196910E-07
    2032	-0.238418579E-09	-0.240000043E-02	 0.309999998E-02	-0.111921310E-08
    2043	-0.238418579E-09	-0.210000040E-02	 0.309999998E-02	-0.359118679E-08
    2054	-0.238418579E-09	-0.180000038E-02	 0.309999998E-02	-0.533334308E-08
    2065	-0.238418579E-09	-0.150000036E-02	 0.309999998E-02	-0.664473176E-08
    2076	-0.238418579E-09	-0.120000033E-02	 0.309999998E-02	-0.766379941E-08
    2087	-0.238418579E-09	-0.900000310E-03	 0.309999998E-02	-0.843951714E-08
    1867	-0.300000262E-03	-0.600000286E-03	 0.309999998E-02	-0.887981025E-08
    2098	-0.238418579E-09	-0.600000286E-03	 0.309999998E-02	-0.898996297E-08
    2249	 0.299999785E-03	-0.270000045E-02	 0.309999998E-02	 0.340199322E-08
    2248	 0.299999785E-03	-0.300000048E-02	 0.309999998E-02	 0.126745205E-07
    2263	 0.299999785E-03	-0.240000043E-02	 0.309999998E-02	-0.984328938E-09
    2274	 0.299999785E-03	-0.210000040E-02	 0.309999998E-02	-0.345809261E-08
    2285	 0.299999785E-03	-0.180000038E-02	 0.309999998E-02	-0.521325872E-08
    2296	 0.299999785E-03	-0.150000036E-02	 0.309999998E-02	-0.652868879E-08
    2307	 0.299999785E-03	-0.120000033E-02	 0.309999998E-02	-0.755195409E-08
    2318	 0.299999785E-03	-0.900000310E-03	 0.309999998E-02	-0.832852206E-08
    2329	 0.299999785E-03	-0.600000286E-03	 0.309999998E-02	-0.887981043E-08
    2480	 0.599999809E-03	-0.270000045E-02	 0.309999998E-02	 0.385050857E-08
    2479	 0.599999809E-03	-0.300000048E-02	 0.309999998E-02	 0.131021476E-07
    2494	 0.599999809E-03	-0.240000043E-02	 0.309999998E-02	-0.540463503E-09
    2505	 0.599999809E-03	-0.210000040E-02	 0.309999998E-02	-0.305855982E-08
    2516	 0.599999809E-03	-0.180000038E-02	 0.309999998E-02	-0.484225005E-08
    2527	 0.599999809E-03	-0.150000036E-02	 0.309999998E-02	-0.618078315E-08
    2538	 0.599999809E-03	-0.120000033E-02	 0.309999998E-02	-0.721371942E-08
    2549	 0.599999809E-03	-0.900000310E-03	 0.309999998E-02	-0.799592167E-08
    2560	 0.599999809E-03	-0.600000286E-03	 0.309999998E-02	-0.854865806E-08
    2711	 0.899999833E-03	-0.270000045E-02	 0.309999998E-02	 0.474511055E-08
    2710	 0.899999833E-03	-0.300000048E-02	 0.309999998E-02	 0.141017689E-07
    2725	 0.899999833E-03	-0.240000043E-02	 0.309999998E-02	 0.274888241E-09
    2736	 0.899999833E-03	-0.210000040E-02	 0.309999998E-02	-0.234565695E-08
    2747	 0.899999833E-03	-0.180000038E-02	 0.309999998E-02	-0.420826578E-08
    2758	 0.899999833E-03	-0.150000036E-02	 0.309999998E-02	-0.558835210E-08
    2769	 0.899999833E-03	-0.120000033E-02	 0.309999998E-02	-0.664533001E-08
    2780	 0.899999833E-03	-0.900000310E-03	 0.309999998E-02	-0.743717746E-08
    2791	 0.899999833E-03	-0.600000286E-03	 0.309999998E-02	-0.799592171E-08
    2942	 0.119999986E-02	-0.270000045E-02	 0.309999998E-02	 0.650208702E-08
    2941	 0.119999986E-02	-0.300000048E-02	 0.309999998E-02	 0.158982376E-07
    2956	 0.119999986E-02	-0.240000043E-02	 0.309999998E-02	 0.166909674E-08
    2967	 0.119999986E-02	-0.210000040E-02	 0.309999998E-02	-0.123786768E-08
    2978	 0.119999986E-02	-0.180000038E-02	 0.309999998E-02	-0.326530448E-08
    2989	 0.119999986E-02	-0.150000036E-02	 0.309999998E-02	-0.473289376E-08
    3000	 0.119999986E-02	-0.120000033E-02	 0.309999998E-02	-0.582773655E-08
    3011	 0.119999986E-02	-0.900000310E-03	 0.309999998E-02	-0.664533005E-08
    3022	 0.119999986E-02	-0.600000286E-03	 0.309999998E-02	-0.721371950E-08
    3173	 0.149999988E-02	-0.270000045E-02	 0.309999998E-02	 0.106225303E-07
    3172	 0.149999988E-02	-0.300000048E-02	 0.309999998E-02	 0.210854157E-07
    3187	 0.149999988E-02	-0.240000043E-02	 0.309999998E-02	 0.406779679E-08
    3198	 0.149999988E-02	-0.210000040E-02	 0.309999998E-02	 0.413059243E-09
    3209	 0.149999988E-02	-0.180000038E-02	 0.309999998E-02	-0.195410108E-08
    3220	 0.149999988E-02	-0.150000036E-02	 0.309999998E-02	-0.354581507E-08
    3231	 0.149999988E-02	-0.120000033E-02	 0.309999998E-02	-0.473289380E-08
    3242	 0.149999988E-02	-0.900000310E-03	 0.309999998E-02	-0.558835218E-08
    3253	 0.149999988E-02	-0.600000286E-03	 0.309999998E-02	-0.618078327E-08
    3404	 0.179999990E-02	-0.240000043E-02	 0.309999998E-02	 0.850284321E-08
    3403	 0.179999990E-02	-0.270000045E-02	 0.309999998E-02	 0.179289418E-07
    3418	 0.179999990E-02	-0.210000040E-02	 0.309999998E-02	 0.275502820E-08
    3429	 0.179999990E-02	-0.180000038E-02	 0.309999998E-02	-0.528408160E-10
    3440	 0.179999990E-02	-0.150000036E-02	 0.309999998E-02	-0.195410111E-08
    3451	 0.179999990E-02	-0.120000033E-02	 0.309999998E-02	-0.326530455E-08
    3462	 0.179999990E-02	-0.900000310E-03	 0.309999998E-02	-0.420826589E-08
    3473	 0.179999990E-02	-0.600000286E-03	 0.309999998E-02	-0.484225021E-08
    3613	 0.209999993E-02	-0.210000040E-02	 0.309999998E-02	 0.632823318E-08
    3612	 0.209999993E-02	-0.240000043E-02	 0.309999998E-02	 0.141429706E-07
    3627	 0.209999993E-02	-0.180000038E-02	 0.309999998E-02	 0.275502816E-08
    3638	 0.209999993E-02	-0.150000036E-02	 0.309999998E-02	 0.413059163E-09
    3649	 0.209999993E-02	-0.120000033E-02	 0.309999998E-02	-0.123786780E-08
    3660	 0.209999993E-02	-0.900000310E-03	 0.309999998E-02	-0.234565711E-08
    3671	 0.209999993E-02	-0.600000286E-03	 0.309999998E-02	-0.305856002E-08
    3800	 0.239999995E-02	-0.210000040E-02	 0.309999998E-02	 0.141429705E-07
    3799	 0.239999995E-02	-0.240000043E-02	 0.309999998E-02	 0.226733112E-07
    3814	 0.239999995E-02	-0.180000038E-02	 0.309999998E-02	 0.850284312E-08
    3825	 0.239999995E-02	-0.150000036E-02	 0.309999998E-02	 0.406779667E-08
    3836	 0.239999995E-02	-0.120000033E-02	 0.309999998E-02	 0.166909658E-08
    3847	 0.239999995E-02	-0.900000310E-03	 0.309999998E-02	 0.274888039E-09
    3858	 0.239999995E-02	-0.600000286E-03	 0.309999998E-02	-0.540463745E-09
    3987	 0.269999998E-02	-0.150000036E-02	 0.309999998E-02	 0.106225301E-07
    3986	 0.269999998E-02	-0.180000038E-02	 0.309999998E-02	 0.179289417E-07
    4001	 0.269999998E-02	-0.120000033E-02	 0.309999998E-02	 0.650208682E-08
    4012	 0.269999998E-02	-0.900000310E-03	 0.309999998E-02	 0.474511031E-08
    4023	 0.269999998E-02	-0.600000286E-03	 0.309999998E-02	 0.385050828E-08
    4130	 0.300000000E-02	-0.120000033E-02	 0.309999998E-02	 0.158982373E-07
    4129	 0.300000000E-02	-0.150000036E-02	 0.309999998E-02	 0.210854155E-07
    4144	 0.300000000E-02	-0.900000310E-03	 0.309999998E-02	 0.141017686E-07
    4155	 0.300000000E-02	-0.600000286E-03	 0.309999998E-02	 0.131021473E-07
      30	-0.300000048E-02	-0.120000033E-02	 0.309999998E-02	 0.158982391E-07
      29	-0.300000048E-02	-0.150000036E-02	 0.309999998E-02	 0.210854172E-07
      32	-0.270000045E-02	-0.120000033E-02	 0.309999998E-02	 0.650208841E-08
     283	-0.240000043E-02	-0.120000033E-02	 0.309999998E-02	 0.166909799E-08
     481	-0.210000040E-02	-0.120000033E-02	 0.309999998E-02	-0.123786656E-08
     690	-0.180000038E-02	-0.120000033E-02	 0.309999998E-02	-0.326530350E-08
     899	-0.150000036E-02	-0.120000033E-02	 0.309999998E-02	-0.473289292E-08
      59	-0.300000048E-02	-0.900000310E-03	 0.309999998E-02	 0.141017704E-07
      60	-0.270000045E-02	-0.900000310E-03	 0.309999998E-02	 0.474511190E-08
     294	-0.240000043E-02	-0.900000310E-03	 0.309999998E-02	 0.274889453E-09
     492	-0.210000040E-02	-0.900000310E-03	 0.309999998E-02	-0.234565587E-08
     701	-0.180000038E-02	-0.900000310E-03	 0.309999998E-02	-0.420826484E-08
     910	-0.150000036E-02	-0.900000310E-03	 0.309999998E-02	-0.558835130E-08
    1152	-0.120000033E-02	-0.900000310E-03	 0.309999998E-02	-0.664532934E-08
      81	-0.300000048E-02	-0.600000286E-03	 0.309999998E-02	 0.131021491E-07
      82	-0.270000045E-02	-0.600000286E-03	 0.309999998E-02	 0.385050988E-08
     305	-0.240000043E-02	-0.600000286E-03	 0.309999998E-02	-0.540462331E-09
     503	-0.210000040E-02	-0.600000286E-03	 0.309999998E-02	-0.305855879E-08
     712	-0.180000038E-02	-0.600000286E-03	 0.309999998E-02	-0.484224916E-08
     921	-0.150000036E-02	-0.600000286E-03	 0.309999998E-02	-0.618078239E-08
    1163	-0.120000033E-02	-0.600000286E-03	 0.309999998E-02	-0.721371879E-08
    1405	-0.900000310E-03	-0.600000286E-03	 0.309999998E-02	-0.799592118E-08
    1636	-0.600000286E-03	-0.600000286E-03	 0.309999998E-02	-0.854865770E-08
     103	-0.300000048E-02	-0.300000262E-03	 0.309999998E-02	 0.126745219E-07
     104	-0.270000045E-02	-0.300000262E-03	 0.309999998E-02	 0.340199449E-08
     316	-0.240000043E-02	-0.300000262E-03	 0.309999998E-02	-0.984327805E-09
     514	-0.210000040E-02	-0.300000262E-03	 0.309999998E-02	-0.345809162E-08
     723	-0.180000038E-02	-0.300000262E-03	 0.309999998E-02	-0.521325786E-08
     932	-0.150000036E-02	-0.300000262E-03	 0.309999998E-02	-0.652868807E-08
    1174	-0.120000033E-02	-0.300000262E-03	 0.309999998E-02	-0.755195351E-08
    1416	-0.900000310E-03	-0.300000262E-03	 0.309999998E-02	-0.832852161E-08
    1647	-0.600000286E-03	-0.300000262E-03	 0.309999998E-02	-0.887981011E-08
    1878	-0.300000262E-03	-0.300000262E-03	 0.309999998E-02	-0.920994940E-08
    2109	-0.238418579E-09	-0.300000262E-03	 0.309999998E-02	-0.932022295E-08
     125	-0.300000048E-02	-0.238418579E-09	 0.309999998E-02	 0.125196923E-07
     126	-0.270000045E-02	-0.238418579E-09	 0.309999998E-02	 0.326056906E-08
     327	-0.240000043E-02	-0.238418579E-09	 0.309999998E-02	-0.111921200E-08
