AM High Strain File
ANSYS 2025 R1          BUILD 25.1        UP20250123    WINDOWS x64 
04/04/2026      11:20:42
Title: --Static Structural
Node Number	X Coordinate	Y Coordinate	Z Coordinate	High Strain Value
   13446	-0.270000045E-02	-0.900000310E-03	 0.699999934E-03	 0.690530331E-02
   13407	-0.240000043E-02	-0.900000310E-03	 0.699999934E-03	 0.405474842E-02
   13359	-0.210000040E-02	-0.900000310E-03	 0.699999934E-03	 0.388868691E-02
   13308	-0.180000038E-02	-0.900000310E-03	 0.699999934E-03	 0.400954046E-02
   13254	-0.150000036E-02	-0.900000310E-03	 0.699999934E-03	 0.407213124E-02
   13197	-0.120000033E-02	-0.900000310E-03	 0.699999934E-03	 0.410052927E-02
      47	-0.270000045E-02	-0.900000310E-03	 0.999999940E-03	 0.116992343E-02
     287	-0.240000043E-02	-0.900000310E-03	 0.999999940E-03	 0.799123926E-03
     485	-0.210000040E-02	-0.900000310E-03	 0.999999940E-03	 0.788782137E-03
     694	-0.180000038E-02	-0.900000310E-03	 0.999999940E-03	 0.815830645E-03
     903	-0.150000036E-02	-0.900000310E-03	 0.999999940E-03	 0.831669780E-03
    1145	-0.120000033E-02	-0.900000310E-03	 0.999999940E-03	 0.839836453E-03
      46	-0.300000048E-02	-0.900000310E-03	 0.129999995E-02	 0.303947262E-03
      45	-0.300000048E-02	-0.900000310E-03	 0.999999940E-03	 0.129200126E-02
      48	-0.270000045E-02	-0.900000310E-03	 0.129999995E-02	 0.288479150E-03
     288	-0.240000043E-02	-0.900000310E-03	 0.129999995E-02	 0.268542333E-03
     486	-0.210000040E-02	-0.900000310E-03	 0.129999995E-02	 0.260398703E-03
     695	-0.180000038E-02	-0.900000310E-03	 0.129999995E-02	 0.271201627E-03
     904	-0.150000036E-02	-0.900000310E-03	 0.129999995E-02	 0.276028407E-03
    1146	-0.120000033E-02	-0.900000310E-03	 0.129999995E-02	 0.278572013E-03
      49	-0.300000048E-02	-0.900000310E-03	 0.159999995E-02	 0.257533342E-03
      50	-0.270000045E-02	-0.900000310E-03	 0.159999995E-02	 0.199924941E-03
     289	-0.240000043E-02	-0.900000310E-03	 0.159999995E-02	 0.215493771E-03
     487	-0.210000040E-02	-0.900000310E-03	 0.159999995E-02	 0.221446466E-03
     696	-0.180000038E-02	-0.900000310E-03	 0.159999995E-02	 0.223358315E-03
     905	-0.150000036E-02	-0.900000310E-03	 0.159999995E-02	 0.224691168E-03
    1147	-0.120000033E-02	-0.900000310E-03	 0.159999995E-02	 0.225563153E-03
      51	-0.300000048E-02	-0.900000310E-03	 0.189999996E-02	 0.108874061E-03
      52	-0.270000045E-02	-0.900000310E-03	 0.189999996E-02	 0.811707762E-04
     290	-0.240000043E-02	-0.900000310E-03	 0.189999996E-02	 0.848240963E-04
     488	-0.210000040E-02	-0.900000310E-03	 0.189999996E-02	 0.865462381E-04
     697	-0.180000038E-02	-0.900000310E-03	 0.189999996E-02	 0.851389597E-04
     906	-0.150000036E-02	-0.900000310E-03	 0.189999996E-02	 0.838912549E-04
    1148	-0.120000033E-02	-0.900000310E-03	 0.189999996E-02	 0.830435561E-04
      53	-0.300000048E-02	-0.900000310E-03	 0.219999996E-02	 0.598487719E-04
      54	-0.270000045E-02	-0.900000310E-03	 0.219999996E-02	 0.429109048E-04
     291	-0.240000043E-02	-0.900000310E-03	 0.219999996E-02	 0.440262781E-04
     489	-0.210000040E-02	-0.900000310E-03	 0.219999996E-02	 0.446916466E-04
     698	-0.180000038E-02	-0.900000310E-03	 0.219999996E-02	 0.435357034E-04
     907	-0.150000036E-02	-0.900000310E-03	 0.219999996E-02	 0.423804072E-04
    1149	-0.120000033E-02	-0.900000310E-03	 0.219999996E-02	 0.414910360E-04
      55	-0.300000048E-02	-0.900000310E-03	 0.249999997E-02	 0.381242922E-04
      56	-0.270000045E-02	-0.900000310E-03	 0.249999997E-02	 0.266592374E-04
     292	-0.240000043E-02	-0.900000310E-03	 0.249999997E-02	 0.269851535E-04
     490	-0.210000040E-02	-0.900000310E-03	 0.249999997E-02	 0.271018552E-04
     699	-0.180000038E-02	-0.900000310E-03	 0.249999997E-02	 0.260099613E-04
     908	-0.150000036E-02	-0.900000310E-03	 0.249999997E-02	 0.250580556E-04
    1150	-0.120000033E-02	-0.900000310E-03	 0.249999997E-02	 0.250883890E-04
      57	-0.300000048E-02	-0.900000310E-03	 0.279999998E-02	 0.281267882E-04
      58	-0.270000045E-02	-0.900000310E-03	 0.279999998E-02	 0.182820212E-04
     293	-0.240000043E-02	-0.900000310E-03	 0.279999998E-02	 0.195159852E-04
     491	-0.210000040E-02	-0.900000310E-03	 0.279999998E-02	 0.183663318E-04
     700	-0.180000038E-02	-0.900000310E-03	 0.279999998E-02	 0.172525149E-04
     909	-0.150000036E-02	-0.900000310E-03	 0.279999998E-02	 0.181846744E-04
    1151	-0.120000033E-02	-0.900000310E-03	 0.279999998E-02	 0.188227323E-04
      59	-0.300000048E-02	-0.900000310E-03	 0.309999998E-02	 0.213667454E-04
      60	-0.270000045E-02	-0.900000310E-03	 0.309999998E-02	 0.133828196E-04
     294	-0.240000043E-02	-0.900000310E-03	 0.309999998E-02	 0.157664197E-04
     492	-0.210000040E-02	-0.900000310E-03	 0.309999998E-02	 0.150722575E-04
     701	-0.180000038E-02	-0.900000310E-03	 0.309999998E-02	 0.133273535E-04
     910	-0.150000036E-02	-0.900000310E-03	 0.309999998E-02	 0.140972735E-04
    1152	-0.120000033E-02	-0.900000310E-03	 0.309999998E-02	 0.146444171E-04
      61	-0.300000048E-02	-0.900000310E-03	 0.339999999E-02	 0.164350290E-04
      62	-0.270000045E-02	-0.900000310E-03	 0.339999999E-02	 0.102633616E-04
     295	-0.240000043E-02	-0.900000310E-03	 0.339999999E-02	 0.122655628E-04
     493	-0.210000040E-02	-0.900000310E-03	 0.339999999E-02	 0.110156665E-04
     702	-0.180000038E-02	-0.900000310E-03	 0.339999999E-02	 0.105983563E-04
     911	-0.150000036E-02	-0.900000310E-03	 0.339999999E-02	 0.112386009E-04
    1153	-0.120000033E-02	-0.900000310E-03	 0.339999999E-02	 0.117073762E-04
      63	-0.300000048E-02	-0.900000310E-03	 0.369999999E-02	 0.124591722E-04
      64	-0.270000045E-02	-0.900000310E-03	 0.369999999E-02	 0.815289693E-05
     296	-0.240000043E-02	-0.900000310E-03	 0.369999999E-02	 0.815933092E-05
     494	-0.210000040E-02	-0.900000310E-03	 0.369999999E-02	 0.803861898E-05
     703	-0.180000038E-02	-0.900000310E-03	 0.369999999E-02	 0.862478472E-05
     912	-0.150000036E-02	-0.900000310E-03	 0.369999999E-02	 0.916135002E-05
    1154	-0.120000033E-02	-0.900000310E-03	 0.369999999E-02	 0.956265227E-05
      65	-0.300000048E-02	-0.900000310E-03	 0.400000000E-02	 0.997354056E-05
      66	-0.270000045E-02	-0.900000310E-03	 0.400000000E-02	 0.665251951E-05
     297	-0.240000043E-02	-0.900000310E-03	 0.400000000E-02	 0.666246129E-05
     495	-0.210000040E-02	-0.900000310E-03	 0.400000000E-02	 0.655948718E-05
     704	-0.180000038E-02	-0.900000310E-03	 0.400000000E-02	 0.715069265E-05
     913	-0.150000036E-02	-0.900000310E-03	 0.400000000E-02	 0.760402655E-05
    1155	-0.120000033E-02	-0.900000310E-03	 0.400000000E-02	 0.794790686E-05
   13474	-0.300000048E-02	-0.900000310E-03	 0.399999928E-03	 0.795286538E-02
   13471	-0.300000048E-02	-0.600000286E-03	 0.399999928E-03	 0.651220205E-02
   13444	-0.270000045E-02	-0.600000286E-03	 0.399999928E-03	 0.323683982E-02
   13475	-0.300000048E-02	-0.900000310E-03	 0.999999225E-04	 0.243817457E-02
   13472	-0.300000048E-02	-0.600000286E-03	 0.999999225E-04	 0.173754838E-02
   13445	-0.270000045E-02	-0.600000286E-03	 0.999999225E-04	 0.155611597E-02
   13405	-0.240000043E-02	-0.600000286E-03	 0.399999928E-03	 0.234311654E-02
   13406	-0.240000043E-02	-0.600000286E-03	 0.999999225E-04	 0.156248475E-02
   13357	-0.210000040E-02	-0.600000286E-03	 0.399999928E-03	 0.230342939E-02
   13358	-0.210000040E-02	-0.600000286E-03	 0.999999225E-04	 0.156471536E-02
   13306	-0.180000038E-02	-0.600000286E-03	 0.399999928E-03	 0.226967678E-02
   13307	-0.180000038E-02	-0.600000286E-03	 0.999999225E-04	 0.156548013E-02
   13252	-0.150000036E-02	-0.600000286E-03	 0.399999928E-03	 0.227469489E-02
   13253	-0.150000036E-02	-0.600000286E-03	 0.999999225E-04	 0.156640381E-02
   13195	-0.120000033E-02	-0.600000286E-03	 0.399999928E-03	 0.227236366E-02
   13196	-0.120000033E-02	-0.600000286E-03	 0.999999225E-04	 0.156658626E-02
   13135	-0.900000310E-03	-0.600000286E-03	 0.399999928E-03	 0.227278013E-02
   13136	-0.900000310E-03	-0.600000286E-03	 0.999999225E-04	 0.156664964E-02
   13072	-0.600000286E-03	-0.600000286E-03	 0.399999928E-03	 0.227248138E-02
   13073	-0.600000286E-03	-0.600000286E-03	 0.999999225E-04	 0.156672369E-02
   13473	-0.300000048E-02	-0.900000310E-03	 0.699999934E-03	 0.101845036E-01
   13470	-0.300000048E-02	-0.600000286E-03	 0.699999934E-03	 0.779901044E-02
   13443	-0.270000045E-02	-0.600000286E-03	 0.699999934E-03	 0.375624452E-02
   13404	-0.240000043E-02	-0.600000286E-03	 0.699999934E-03	 0.395858128E-02
   13356	-0.210000040E-02	-0.600000286E-03	 0.699999934E-03	 0.393447265E-02
   13305	-0.180000038E-02	-0.600000286E-03	 0.699999934E-03	 0.404236517E-02
   13251	-0.150000036E-02	-0.600000286E-03	 0.699999934E-03	 0.408726384E-02
   13194	-0.120000033E-02	-0.600000286E-03	 0.699999934E-03	 0.410556847E-02
   13134	-0.900000310E-03	-0.600000286E-03	 0.699999934E-03	 0.411261474E-02
   13071	-0.600000286E-03	-0.600000286E-03	 0.699999934E-03	 0.411452399E-02
      67	-0.300000048E-02	-0.600000286E-03	 0.999999940E-03	 0.981478120E-03
      69	-0.270000045E-02	-0.600000286E-03	 0.999999940E-03	 0.724133764E-03
     298	-0.240000043E-02	-0.600000286E-03	 0.999999940E-03	 0.785450712E-03
     496	-0.210000040E-02	-0.600000286E-03	 0.999999940E-03	 0.797712789E-03
     705	-0.180000038E-02	-0.600000286E-03	 0.999999940E-03	 0.824142672E-03
     914	-0.150000036E-02	-0.600000286E-03	 0.999999940E-03	 0.836595292E-03
    1156	-0.120000033E-02	-0.600000286E-03	 0.999999940E-03	 0.842396197E-03
    1398	-0.900000310E-03	-0.600000286E-03	 0.999999940E-03	 0.844962012E-03
    1629	-0.600000286E-03	-0.600000286E-03	 0.999999940E-03	 0.846013582E-03
      68	-0.300000048E-02	-0.600000286E-03	 0.129999995E-02	 0.348424957E-03
      70	-0.270000045E-02	-0.600000286E-03	 0.129999995E-02	 0.234901886E-03
     299	-0.240000043E-02	-0.600000286E-03	 0.129999995E-02	 0.259825445E-03
     497	-0.210000040E-02	-0.600000286E-03	 0.129999995E-02	 0.265529025E-03
     706	-0.180000038E-02	-0.600000286E-03	 0.129999995E-02	 0.273257404E-03
     915	-0.150000036E-02	-0.600000286E-03	 0.129999995E-02	 0.277620734E-03
    1157	-0.120000033E-02	-0.600000286E-03	 0.129999995E-02	 0.279431810E-03
    1399	-0.900000310E-03	-0.600000286E-03	 0.129999995E-02	 0.280261669E-03
    1630	-0.600000286E-03	-0.600000286E-03	 0.129999995E-02	 0.280612555E-03
      71	-0.300000048E-02	-0.600000286E-03	 0.159999995E-02	 0.295959126E-03
      72	-0.270000045E-02	-0.600000286E-03	 0.159999995E-02	 0.209640204E-03
     300	-0.240000043E-02	-0.600000286E-03	 0.159999995E-02	 0.214762599E-03
     498	-0.210000040E-02	-0.600000286E-03	 0.159999995E-02	 0.220752221E-03
     707	-0.180000038E-02	-0.600000286E-03	 0.159999995E-02	 0.223142288E-03
     916	-0.150000036E-02	-0.600000286E-03	 0.159999995E-02	 0.224917740E-03
    1158	-0.120000033E-02	-0.600000286E-03	 0.159999995E-02	 0.225923832E-03
    1400	-0.900000310E-03	-0.600000286E-03	 0.159999995E-02	 0.226564360E-03
    1631	-0.600000286E-03	-0.600000286E-03	 0.159999995E-02	 0.226882836E-03
      73	-0.300000048E-02	-0.600000286E-03	 0.189999996E-02	 0.122484553E-03
      74	-0.270000045E-02	-0.600000286E-03	 0.189999996E-02	 0.834276424E-04
     301	-0.240000043E-02	-0.600000286E-03	 0.189999996E-02	 0.842783040E-04
     499	-0.210000040E-02	-0.600000286E-03	 0.189999996E-02	 0.855695416E-04
     708	-0.180000038E-02	-0.600000286E-03	 0.189999996E-02	 0.842476919E-04
     917	-0.150000036E-02	-0.600000286E-03	 0.189999996E-02	 0.833349854E-04
    1159	-0.120000033E-02	-0.600000286E-03	 0.189999996E-02	 0.827183158E-04
    1401	-0.900000310E-03	-0.600000286E-03	 0.189999996E-02	 0.824986722E-04
    1632	-0.600000286E-03	-0.600000286E-03	 0.189999996E-02	 0.824451696E-04
      75	-0.300000048E-02	-0.600000286E-03	 0.219999996E-02	 0.676087626E-04
      76	-0.270000045E-02	-0.600000286E-03	 0.219999996E-02	 0.438304069E-04
     302	-0.240000043E-02	-0.600000286E-03	 0.219999996E-02	 0.438729073E-04
     500	-0.210000040E-02	-0.600000286E-03	 0.219999996E-02	 0.442206602E-04
     709	-0.180000038E-02	-0.600000286E-03	 0.219999996E-02	 0.429125557E-04
     918	-0.150000036E-02	-0.600000286E-03	 0.219999996E-02	 0.418736547E-04
    1160	-0.120000033E-02	-0.600000286E-03	 0.219999996E-02	 0.410814912E-04
    1402	-0.900000310E-03	-0.600000286E-03	 0.219999996E-02	 0.406360889E-04
    1633	-0.600000286E-03	-0.600000286E-03	 0.219999996E-02	 0.404023890E-04
      77	-0.300000048E-02	-0.600000286E-03	 0.249999997E-02	 0.431891429E-04
      78	-0.270000045E-02	-0.600000286E-03	 0.249999997E-02	 0.269927285E-04
     303	-0.240000043E-02	-0.600000286E-03	 0.249999997E-02	 0.267935065E-04
     501	-0.210000040E-02	-0.600000286E-03	 0.249999997E-02	 0.267799546E-04
     710	-0.180000038E-02	-0.600000286E-03	 0.249999997E-02	 0.255673210E-04
     919	-0.150000036E-02	-0.600000286E-03	 0.249999997E-02	 0.247139744E-04
    1161	-0.120000033E-02	-0.600000286E-03	 0.249999997E-02	 0.254008049E-04
    1403	-0.900000310E-03	-0.600000286E-03	 0.249999997E-02	 0.258017499E-04
    1634	-0.600000286E-03	-0.600000286E-03	 0.249999997E-02	 0.260266783E-04
      79	-0.300000048E-02	-0.600000286E-03	 0.279999998E-02	 0.301072544E-04
      80	-0.270000045E-02	-0.600000286E-03	 0.279999998E-02	 0.183515538E-04
     304	-0.240000043E-02	-0.600000286E-03	 0.279999998E-02	 0.187275037E-04
     502	-0.210000040E-02	-0.600000286E-03	 0.279999998E-02	 0.179826924E-04
     711	-0.180000038E-02	-0.600000286E-03	 0.279999998E-02	 0.175707013E-04
     920	-0.150000036E-02	-0.600000286E-03	 0.279999998E-02	 0.184994572E-04
    1162	-0.120000033E-02	-0.600000286E-03	 0.279999998E-02	 0.190925292E-04
    1404	-0.900000310E-03	-0.600000286E-03	 0.279999998E-02	 0.194515111E-04
    1635	-0.600000286E-03	-0.600000286E-03	 0.279999998E-02	 0.196576223E-04
      81	-0.300000048E-02	-0.600000286E-03	 0.309999998E-02	 0.222974535E-04
      82	-0.270000045E-02	-0.600000286E-03	 0.309999998E-02	 0.133473029E-04
     305	-0.240000043E-02	-0.600000286E-03	 0.309999998E-02	 0.151723600E-04
     503	-0.210000040E-02	-0.600000286E-03	 0.309999998E-02	 0.144124364E-04
     712	-0.180000038E-02	-0.600000286E-03	 0.309999998E-02	 0.135899429E-04
     921	-0.150000036E-02	-0.600000286E-03	 0.309999998E-02	 0.143658284E-04
    1163	-0.120000033E-02	-0.600000286E-03	 0.309999998E-02	 0.148847177E-04
    1405	-0.900000310E-03	-0.600000286E-03	 0.309999998E-02	 0.152134487E-04
    1636	-0.600000286E-03	-0.600000286E-03	 0.309999998E-02	 0.154098873E-04
      83	-0.300000048E-02	-0.600000286E-03	 0.339999999E-02	 0.172353474E-04
      84	-0.270000045E-02	-0.600000286E-03	 0.339999999E-02	 0.101853578E-04
     306	-0.240000043E-02	-0.600000286E-03	 0.339999999E-02	 0.117108328E-04
     504	-0.210000040E-02	-0.600000286E-03	 0.339999999E-02	 0.104863737E-04
     713	-0.180000038E-02	-0.600000286E-03	 0.339999999E-02	 0.108174695E-04
     922	-0.150000036E-02	-0.600000286E-03	 0.339999999E-02	 0.114691473E-04
    1164	-0.120000033E-02	-0.600000286E-03	 0.339999999E-02	 0.119205108E-04
    1406	-0.900000310E-03	-0.600000286E-03	 0.339999999E-02	 0.122177575E-04
    1637	-0.600000286E-03	-0.600000286E-03	 0.339999999E-02	 0.124018248E-04
      85	-0.300000048E-02	-0.600000286E-03	 0.369999999E-02	 0.137669329E-04
      86	-0.270000045E-02	-0.600000286E-03	 0.369999999E-02	 0.806189769E-05
     307	-0.240000043E-02	-0.600000286E-03	 0.369999999E-02	 0.796385437E-05
     505	-0.210000040E-02	-0.600000286E-03	 0.369999999E-02	 0.805980484E-05
     714	-0.180000038E-02	-0.600000286E-03	 0.369999999E-02	 0.880908544E-05
     923	-0.150000036E-02	-0.600000286E-03	 0.369999999E-02	 0.935920349E-05
    1165	-0.120000033E-02	-0.600000286E-03	 0.369999999E-02	 0.974980955E-05
    1407	-0.900000310E-03	-0.600000286E-03	 0.369999999E-02	 0.100141558E-04
    1638	-0.600000286E-03	-0.600000286E-03	 0.369999999E-02	 0.101821571E-04
      87	-0.300000048E-02	-0.600000286E-03	 0.400000000E-02	 0.112753409E-04
      88	-0.270000045E-02	-0.600000286E-03	 0.400000000E-02	 0.656116397E-05
     308	-0.240000043E-02	-0.600000286E-03	 0.400000000E-02	 0.648945706E-05
     506	-0.210000040E-02	-0.600000286E-03	 0.400000000E-02	 0.667958414E-05
     715	-0.180000038E-02	-0.600000286E-03	 0.400000000E-02	 0.730679533E-05
     924	-0.150000036E-02	-0.600000286E-03	 0.400000000E-02	 0.777389431E-05
    1166	-0.120000033E-02	-0.600000286E-03	 0.400000000E-02	 0.811103726E-05
    1408	-0.900000310E-03	-0.600000286E-03	 0.400000000E-02	 0.834336870E-05
    1639	-0.600000286E-03	-0.600000286E-03	 0.400000000E-02	 0.849354895E-05
   13468	-0.300000048E-02	-0.300000262E-03	 0.399999928E-03	 0.590836094E-02
   13441	-0.270000045E-02	-0.300000262E-03	 0.399999928E-03	 0.303302664E-02
   13469	-0.300000048E-02	-0.300000262E-03	 0.999999225E-04	 0.173754792E-02
   13442	-0.270000045E-02	-0.300000262E-03	 0.999999225E-04	 0.155731428E-02
   13402	-0.240000043E-02	-0.300000262E-03	 0.399999928E-03	 0.233571116E-02
   13403	-0.240000043E-02	-0.300000262E-03	 0.999999225E-04	 0.155824176E-02
   13354	-0.210000040E-02	-0.300000262E-03	 0.399999928E-03	 0.229228383E-02
   13355	-0.210000040E-02	-0.300000262E-03	 0.999999225E-04	 0.156470203E-02
   13303	-0.180000038E-02	-0.300000262E-03	 0.399999928E-03	 0.227158031E-02
   13304	-0.180000038E-02	-0.300000262E-03	 0.999999225E-04	 0.156595242E-02
   13249	-0.150000036E-02	-0.300000262E-03	 0.399999928E-03	 0.227224119E-02
   13250	-0.150000036E-02	-0.300000262E-03	 0.999999225E-04	 0.156648450E-02
   13192	-0.120000033E-02	-0.300000262E-03	 0.399999928E-03	 0.227214870E-02
   13193	-0.120000033E-02	-0.300000262E-03	 0.999999225E-04	 0.156672822E-02
   13132	-0.900000310E-03	-0.300000262E-03	 0.399999928E-03	 0.227220096E-02
   13133	-0.900000310E-03	-0.300000262E-03	 0.999999225E-04	 0.156675770E-02
   13069	-0.600000286E-03	-0.300000262E-03	 0.399999928E-03	 0.227233381E-02
   13070	-0.600000286E-03	-0.300000262E-03	 0.999999225E-04	 0.156677110E-02
   13006	-0.300000262E-03	-0.300000262E-03	 0.399999928E-03	 0.227227535E-02
   13007	-0.300000262E-03	-0.300000262E-03	 0.999999225E-04	 0.156677864E-02
   13467	-0.300000048E-02	-0.300000262E-03	 0.699999934E-03	 0.657710736E-02
   13440	-0.270000045E-02	-0.300000262E-03	 0.699999934E-03	 0.356505649E-02
   13401	-0.240000043E-02	-0.300000262E-03	 0.699999934E-03	 0.382937849E-02
   13353	-0.210000040E-02	-0.300000262E-03	 0.699999934E-03	 0.396832375E-02
   13302	-0.180000038E-02	-0.300000262E-03	 0.699999934E-03	 0.405346574E-02
   13248	-0.150000036E-02	-0.300000262E-03	 0.699999934E-03	 0.409529125E-02
   13191	-0.120000033E-02	-0.300000262E-03	 0.699999934E-03	 0.410758060E-02
   13131	-0.900000310E-03	-0.300000262E-03	 0.699999934E-03	 0.411326806E-02
   13068	-0.600000286E-03	-0.300000262E-03	 0.699999934E-03	 0.411510422E-02
   13005	-0.300000262E-03	-0.300000262E-03	 0.699999934E-03	 0.411568803E-02
      89	-0.300000048E-02	-0.300000262E-03	 0.999999940E-03	 0.844200751E-03
      91	-0.270000045E-02	-0.300000262E-03	 0.999999940E-03	 0.692550907E-03
     309	-0.240000043E-02	-0.300000262E-03	 0.999999940E-03	 0.767765161E-03
     507	-0.210000040E-02	-0.300000262E-03	 0.999999940E-03	 0.804610988E-03
     716	-0.180000038E-02	-0.300000262E-03	 0.999999940E-03	 0.827541299E-03
     925	-0.150000036E-02	-0.300000262E-03	 0.999999940E-03	 0.839178195E-03
    1167	-0.120000033E-02	-0.300000262E-03	 0.999999940E-03	 0.843592421E-03
    1409	-0.900000310E-03	-0.300000262E-03	 0.999999940E-03	 0.845645304E-03
    1640	-0.600000286E-03	-0.300000262E-03	 0.999999940E-03	 0.846473246E-03
    1871	-0.300000262E-03	-0.300000262E-03	 0.999999940E-03	 0.846808011E-03
      90	-0.300000048E-02	-0.300000262E-03	 0.129999995E-02	 0.320546837E-03
      92	-0.270000045E-02	-0.300000262E-03	 0.129999995E-02	 0.242536292E-03
     310	-0.240000043E-02	-0.300000262E-03	 0.129999995E-02	 0.254655065E-03
     508	-0.210000040E-02	-0.300000262E-03	 0.129999995E-02	 0.267820772E-03
     717	-0.180000038E-02	-0.300000262E-03	 0.129999995E-02	 0.274673659E-03
     926	-0.150000036E-02	-0.300000262E-03	 0.129999995E-02	 0.278362503E-03
    1168	-0.120000033E-02	-0.300000262E-03	 0.129999995E-02	 0.279837024E-03
    1410	-0.900000310E-03	-0.300000262E-03	 0.129999995E-02	 0.280490119E-03
    1641	-0.600000286E-03	-0.300000262E-03	 0.129999995E-02	 0.280761687E-03
    1872	-0.300000262E-03	-0.300000262E-03	 0.129999995E-02	 0.280872315E-03
      93	-0.300000048E-02	-0.300000262E-03	 0.159999995E-02	 0.283631356E-03
      94	-0.270000045E-02	-0.300000262E-03	 0.159999995E-02	 0.210340937E-03
     311	-0.240000043E-02	-0.300000262E-03	 0.159999995E-02	 0.213268167E-03
     509	-0.210000040E-02	-0.300000262E-03	 0.159999995E-02	 0.220080465E-03
     718	-0.180000038E-02	-0.300000262E-03	 0.159999995E-02	 0.222899198E-03
     927	-0.150000036E-02	-0.300000262E-03	 0.159999995E-02	 0.224956228E-03
